Ngay,Tinh,Huyen,Xa,Kinh Do,Vi Do
10/04/2019,Quảng Trị,Đa Krông,Hướng Hiệp,106.82011,16.74331
10/04/2019,Quảng Trị,Đa Krông,Hướng Hiệp,106.82233,16.74625
10/04/2019,Quảng Trị,Đa Krông,Hướng Hiệp,106.82011,16.74331
10/04/2019,Quảng Trị,Đa Krông,Hướng Hiệp,106.82233,16.74625
10/04/2019,Quảng Trị,Đa Krông,Hướng Hiệp,106.82316,16.74364
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Cam Lộ,Cam Thành,106.89963,16.77792
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
10/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.914,16.901
09/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.76571,16.49959
09/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.764,16.489
09/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.76571,16.49959
09/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.764,16.489
09/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.76571,16.49959
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75155,16.51452
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.771,16.49427
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.78469,16.4784
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.74912,16.51542
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.769,16.487
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75397,16.51644
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76381,16.53225
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77022,16.52538
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.78469,16.4784
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77003,16.50051
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76781,16.49871
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75081,16.52081
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77218,16.49967
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.79424,16.47991
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.771,16.49427
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.74912,16.51542
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76232,16.53902
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75397,16.51644
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77648,16.48899
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.79783,16.47867
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77444,16.528077
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.769,16.487
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77912,16.496636
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76042,16.514603
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76977,16.487653
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76381,16.53225
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.771,16.49427
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.79424,16.47991
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75397,16.51644
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.78469,16.4784
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75081,16.52081
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77022,16.52538
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76781,16.49871
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77218,16.49967
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77648,16.48899
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.74912,16.51542
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75155,16.51452
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76232,16.53902
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77003,16.50051
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75081,16.52081
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75155,16.51452
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76381,16.53225
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76232,16.53902
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77218,16.49967
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76781,16.49871
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77003,16.50051
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.79424,16.47991
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77022,16.52538
09/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.77648,16.48899
09/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.57336,16.658333
09/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.57336,16.64935
09/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.64818,16.712232
09/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.65813,16.61356
09/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.66689,16.613417
09/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.65813,16.61356
09/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.65813,16.61356
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.65163,16.65207
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.6464,16.65094
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64818,16.631384
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.65754,16.64935
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.6464,16.65094
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.65163,16.65207
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64243,16.66018
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.6464,16.65094
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.65163,16.65207
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64243,16.66018
09/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64243,16.66018
09/04/2019,Quảng Trị,Hướng Hóa,TT. Lao Bảo,106.608,16.632
09/04/2019,Quảng Trị,Hướng Hóa,TT. Lao Bảo,106.608,16.632
09/04/2019,Quảng Trị,Hướng Hóa,TT. Lao Bảo,106.60142,16.631384
09/04/2019,Quảng Trị,Hướng Hóa,Xy,106.751,16.44
09/04/2019,Quảng Trị,Hướng Hóa,Xy,106.75574,16.438246
09/04/2019,Quảng Trị,Hướng Hóa,Xy,106.751,16.44
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.882,16.433754
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87355,16.43432
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87533,16.43314
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87819,16.4353
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87819,16.4353
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87355,16.43432
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87533,16.43314
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87355,16.43432
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87533,16.43314
09/04/2019,Quảng Trị,Đa Krông,A Vao,106.87819,16.4353
09/04/2019,Quảng Trị,Đa Krông,Tà Long,106.96784,16.57229
09/04/2019,Quảng Trị,Đa Krông,Tà Long,106.97553,16.577485
09/04/2019,Quảng Trị,Đa Krông,Tà Long,106.96868,16.57608
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.886,16.985
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.886,16.985
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.877,16.984
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Khê,106.87265,17.07605
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Khê,106.86979,17.07471
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Khê,106.86979,17.07471
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Khê,106.86979,17.07471
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97305,17.03727
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97361,17.04112
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97553,17.026642
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97553,17.044609
09/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97469,17.03834
08/04/2019,Quảng Trị,Đa Krông,Tà Long,106.95682,16.586468
08/04/2019,Quảng Trị,Đa Krông,Triệu Nguyên,106.94435,16.646356
08/04/2019,Quảng Trị,Đa Krông,Triệu Nguyên,106.94747,16.64935
08/04/2019,Quảng Trị,Đa Krông,Triệu Nguyên,106.94189,16.65037
08/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.85394,16.945794
08/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.8513,16.9485
08/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Thủy,106.97085,17.044609
08/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.73236,16.50562
08/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64549,16.64071
08/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.65085,16.63696
08/04/2019,Quảng Trị,Gio Linh,Gio An,107.02852,16.921839
08/04/2019,Quảng Trị,Gio Linh,Linh Thượng,106.89603,16.837996
07/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.759,16.506
07/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.711,16.567
07/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.66833,16.6225
06/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.78281,16.47962
06/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.78316,16.47797
06/04/2019,Quảng Trị,Hướng Hóa,Hướng Linh,106.67427,16.69079
06/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.55429,16.7196
06/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.59139,16.83999
06/04/2019,Quảng Trị,Hướng Hóa,Tân Long,106.67361,16.59711
06/04/2019,Quảng Trị,Hướng Hóa,Tân Thành,106.64337,16.65974
06/04/2019,Quảng Trị,Hướng Hóa,Xy,106.75626,16.44234
06/04/2019,Quảng Trị,Hướng Hóa,Xy,106.74612,16.43031
06/04/2019,Quảng Trị,Hải Lăng,Hải Thọ,107.25143,16.712232
05/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.93034,16.93664
05/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Hà,106.93034,16.93664
05/04/2019,Quảng Trị,Vĩnh Linh,Vĩnh Khê,106.86329,17.071558
05/04/2019,Quảng Trị,TX. Quảng Trị,Hải Lệ,107.16445,16.64396
05/04/2019,Quảng Trị,Gio Linh,Gio Sơn,106.99423,16.891895
05/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.28884,16.586468
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hải Lăng,Hải Chánh,107.27312,16.58515
04/04/2019,Quảng Trị,Hướng Hóa,A Xing,106.7043,16.50562
04/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58272,16.811047
04/04/2019,Quảng Trị,Cam Lộ,Cam Tuyền,106.91941,16.802064
03/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.742,16.524
03/04/2019,Quảng Trị,Hướng Hóa,A Dơi,106.742,16.524
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.76042,16.532569
03/04/2019,Quảng Trị,Hướng Hóa,Ba Tầng,106.75343,16.53705
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.73878,16.52892
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Lộc,106.69262,16.5538
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.58743,16.7264
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Phùng,106.59055,16.72701
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56254,16.80823
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55296,16.81165
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57923,16.85666
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55998,16.81303
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56612,16.80894
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57108,16.86032
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56276,16.86925
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55589,16.80691
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56276,16.86925
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55998,16.81303
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57923,16.85666
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55589,16.80691
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55296,16.81165
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57108,16.86032
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56254,16.80823
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56612,16.80894
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55998,16.81303
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56276,16.86925
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57923,16.85666
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55589,16.80691
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57108,16.86032
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56254,16.80823
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56612,16.80894
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55296,16.81165
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56276,16.86925
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55589,16.80691
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56612,16.80894
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55296,16.81165
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56254,16.80823
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57923,16.85666
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55998,16.81303
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57108,16.86032
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56612,16.80894
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57108,16.86032
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56276,16.86925
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.558,16.802
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55225,16.80619
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55654,16.81235
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55916,16.80756
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.566,16.812
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55998,16.81303
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55296,16.81165
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56388,16.86417
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55452,16.80132
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.557,16.811
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56254,16.80823
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55589,16.80691
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55801,16.80202
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56213,16.85851
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.557,16.811
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.566,16.812
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.558,16.802
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.56713,16.805058
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57923,16.85666
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.57403,16.86091
03/04/2019,Quảng Trị,Hướng Hóa,Hướng Việt,106.55793,16.86297
